1.1138266274947005e-30,8.547184859036266e-31,2.95117275496075e-30,3.791359904398604e-30,7.396925989755454e-30,8.142348031809039e-30,7.493646559172274e-30,8.380823173996035e-31,-1.4086007673562836e-29,-3.036866050194372e-29,-4.007645486765733e-28,-2.645375717913379e-27,-5.78944902153825e-27,-8.69559496733709e-27,-9.623833204580887e-27,-9.332693562555887e-27,-1.1941475141751056e-26,-1.6674751308667567e-26
7.466393394874653e-31,2.298712393118983e-30,5.647954649930814e-30,6.275719933486531e-30,9.609543534574981e-30,4.269085585829164e-30,-4.1594795931509275e-30,1.2552733812591432e-29,2.651506083276897e-29,3.901977624993333e-29,6.615998294303257e-29,-2.794667399951549e-28,8.807331782604352e-28,3.569211415850887e-27,6.554304667390622e-27,1.0271584496121215e-26,1.4126103921495535e-26,1.6334977955820823e-26
9.103089764752945e-31,4.0164724447352714e-30,1.1471536292892998e-29,1.5833839718495708e-29,2.942296113534556e-29,4.903965046643214e-29,7.386104554239722e-29,1.041881315810558e-28,1.1639846540688065e-28,1.2180123955283341e-28,-1.4391912395003907e-28,-1.2522288295372878e-27,-2.6436999705288887e-27,-5.640797429140232e-27,-1.016444526898286e-26,-1.8298408889970525e-26,-2.9267171994734125e-26,-3.652961786364324e-26
1.0678473618482484e-30,6.225017626805758e-30,1.3244638060571387e-29,1.9219523925683077e-29,2.0004395157475214e-29,2.790529593506717e-29,3.835984664522749e-29,5.159100081637994e-29,6.742037782872244e-29,1.0251533520365811e-28,9.296042907439155e-28,2.2355125435135616e-27,3.120614326490348e-27,4.583926470705977e-27,5.397751573706124e-27,6.359964960179354e-28,-8.026899644049432e-27,-1.714375926949097e-26
9.301365643065844e-31,4.224233990125824e-30,7.796090621060864e-30,1.6140255935407401e-29,2.071281032381167e-29,1.5030861852743737e-29,6.007237890831748e-30,9.489608218461498e-30,1.3980356246883612e-29,2.4783487014846253e-29,7.777363813855623e-29,-5.993898614458323e-28,-1.5354666836025694e-27,-3.272255438165908e-27,-4.133305951535735e-27,-6.267741611175112e-27,-6.932354870549422e-27,-7.634703023539461e-27
9.621402938790283e-31,4.8007559196993915e-30,9.291718846002168e-30,1.7155424840110476e-29,3.098289772256622e-29,2.7490473349597746e-29,1.3039054663150507e-29,1.2125919688261011e-29,1.0090347845246597e-30,-4.2636054646120455e-30,5.138550828283128e-29,4.354542480168943e-28,-1.2560651599990566e-28,-1.7460686432455536e-27,-5.8640713604680986e-27,-1.2432410829569481e-26,-2.146506445040635e-26,-2.849290835571137e-26
1.1858146405634047e-30,2.8951579134593406e-30,1.3935270241254966e-30,1.6766245779015905e-30,8.123065639989573e-31,-7.097442131612333e-30,-2.0150971222366927e-29,-1.7620113027425703e-29,-5.196081806478481e-30,2.1855838920406173e-29,4.908287404725364e-28,-5.26185544821199e-28,-2.8895954230168746e-27,-5.435462189369108e-27,-1.0176642953163011e-26,-1.744067032930036e-26,-2.257637121372428e-26,-2.9494406469197043e-26
4.352235922177693e-31,4.498024473141191e-30,8.095289490403564e-30,1.0313062178281846e-29,-8.210071271080079e-31,-1.283291372330095e-29,-3.5903575664113497e-29,-6.846016156157396e-29,-1.001080738968252e-28,-1.1609211130285214e-28,2.5613995023917955e-28,2.2015174539009304e-27,4.224596193214786e-27,4.50685715256925e-27,5.9347372195185455e-27,9.893670091473361e-27,1.4878127045279617e-26,2.848812439392592e-26
