2.871651076633153e-31,1.1418422718213978e-30,2.552834697866453e-30,4.5044193111496576e-30,6.93446434665995e-30,9.913374357371153e-30,1.3386261858479485e-29,1.7342573136167192e-29,2.1642147810366704e-29,2.638661981982049e-29,1.0593258848011287e-28,2.42384496624926e-28,4.299833942952352e-28,6.424382475401441e-28,8.525956108766669e-28,1.1079711794306604e-27,1.3688177654676148e-27,1.6166167506268734e-27,1.8908333663911505e-27,5.598274117373258e-27,1.2510020655199896e-26,2.0918075017228704e-26,2.9574990269463214e-26,3.355632682057256e-26,3.4945055317962284e-26,2.7457323796244447e-26,1.817859241120153e-26,2.3179288055379168e-27,-3.3634539101162413e-25,-5.7414024947510845e-25,-5.681425723325698e-25,1.2929552713692325e-25,1.3432678424061965e-24,1.4866751161825704e-25,-1.1139660352991564e-24,-2.814587670476189e-24,-2.4722847702088895e-24,1.9094133489617064e-22,2.9847179167830634e-22,4.459405638177687e-22,6.853543595976127e-22,2.3414070454181244e-22,-9.082346041454978e-22,-1.4283892059146607e-21,-1.4228928671203767e-21,-1.0871599875901642e-21,-3.3747555465079088e-21,-9.009667282567645e-22,4.489739339139065e-20,1.523333477389375e-19,3.4266180564347776e-19,7.329794467245054e-19,1.157247786644203e-18,1.6294566621458922e-18
2.871651076633153e-31,1.1418422718213978e-30,2.552834697866453e-30,4.5044193111496576e-30,6.93446434665995e-30,9.913374357371153e-30,1.3386261858479485e-29,1.7342573136167192e-29,2.1642147810366704e-29,2.638661981982049e-29,1.0593258848011287e-28,2.42384496624926e-28,4.299833942952352e-28,6.424382475401441e-28,8.525956108766669e-28,1.1079711794306604e-27,1.3688177654676148e-27,1.6166167506268734e-27,1.8908333663911505e-27,5.598274117373258e-27,1.2510020655199896e-26,2.0918075017228704e-26,2.9574990269463214e-26,3.355632682057256e-26,3.4945055317962284e-26,2.7457323796244447e-26,1.817859241120153e-26,2.3179288055379168e-27,-3.3634539101162413e-25,-5.7414024947510845e-25,-5.681425723325698e-25,1.2929552713692325e-25,1.3432678424061965e-24,1.4866751161825704e-25,-1.1139660352991564e-24,-2.814587670476189e-24,-2.4722847702088895e-24,1.9094133489617064e-22,2.9847179167830634e-22,4.459405638177687e-22,6.853543595976127e-22,2.3414070454181244e-22,-9.082346041454978e-22,-1.4283892059146607e-21,-1.4228928671203767e-21,-1.0871599875901642e-21,-3.3747555465079088e-21,-9.009667282567645e-22,4.489739339139065e-20,1.523333477389375e-19,3.4266180564347776e-19,7.329794467245054e-19,1.157247786644203e-18,1.6294566621458922e-18
2.871651076633153e-31,1.1418422718213978e-30,2.552834697866453e-30,4.5044193111496576e-30,6.93446434665995e-30,9.913374357371153e-30,1.3386261858479485e-29,1.7342573136167192e-29,2.1642147810366704e-29,2.638661981982049e-29,1.0593258848011287e-28,2.42384496624926e-28,4.299833942952352e-28,6.424382475401441e-28,8.525956108766669e-28,1.1079711794306604e-27,1.3688177654676148e-27,1.6166167506268734e-27,1.8908333663911505e-27,5.598274117373258e-27,1.2510020655199896e-26,2.0918075017228704e-26,2.9574990269463214e-26,3.355632682057256e-26,3.4945055317962284e-26,2.7457323796244447e-26,1.817859241120153e-26,2.3179288055379168e-27,-3.3634539101162413e-25,-5.7414024947510845e-25,-5.681425723325698e-25,1.2929552713692325e-25,1.3432678424061965e-24,1.4866751161825704e-25,-1.1139660352991564e-24,-2.814587670476189e-24,-2.4722847702088895e-24,1.9094133489617064e-22,2.9847179167830634e-22,4.459405638177687e-22,6.853543595976127e-22,2.3414070454181244e-22,-9.082346041454978e-22,-1.4283892059146607e-21,-1.4228928671203767e-21,-1.0871599875901642e-21,-3.3747555465079088e-21,-9.009667282567645e-22,4.489739339139065e-20,1.523333477389375e-19,3.4266180564347776e-19,7.329794467245054e-19,1.157247786644203e-18,1.6294566621458922e-18
2.871651076633153e-31,1.1418422718213978e-30,2.552834697866453e-30,4.5044193111496576e-30,6.93446434665995e-30,9.913374357371153e-30,1.3386261858479485e-29,1.7342573136167192e-29,2.1642147810366704e-29,2.638661981982049e-29,1.0593258848011287e-28,2.42384496624926e-28,4.299833942952352e-28,6.424382475401441e-28,8.525956108766669e-28,1.1079711794306604e-27,1.3688177654676148e-27,1.6166167506268734e-27,1.8908333663911505e-27,5.598274117373258e-27,1.2510020655199896e-26,2.0918075017228704e-26,2.9574990269463214e-26,3.355632682057256e-26,3.4945055317962284e-26,2.7457323796244447e-26,1.817859241120153e-26,2.3179288055379168e-27,-3.3634539101162413e-25,-5.7414024947510845e-25,-5.681425723325698e-25,1.2929552713692325e-25,1.3432678424061965e-24,1.4866751161825704e-25,-1.1139660352991564e-24,-2.814587670476189e-24,-2.4722847702088895e-24,1.9094133489617064e-22,2.9847179167830634e-22,4.459405638177687e-22,6.853543595976127e-22,2.3414070454181244e-22,-9.082346041454978e-22,-1.4283892059146607e-21,-1.4228928671203767e-21,-1.0871599875901642e-21,-3.3747555465079088e-21,-9.009667282567645e-22,4.489739339139065e-20,1.523333477389375e-19,3.4266180564347776e-19,7.329794467245054e-19,1.157247786644203e-18,1.6294566621458922e-18
2.871651076633153e-31,1.1418422718213978e-30,2.552834697866453e-30,4.5044193111496576e-30,6.93446434665995e-30,9.913374357371153e-30,1.3386261858479485e-29,1.7342573136167192e-29,2.1642147810366704e-29,2.638661981982049e-29,1.0593258848011287e-28,2.42384496624926e-28,4.299833942952352e-28,6.424382475401441e-28,8.525956108766669e-28,1.1079711794306604e-27,1.3688177654676148e-27,1.6166167506268734e-27,1.8908333663911505e-27,5.598274117373258e-27,1.2510020655199896e-26,2.0918075017228704e-26,2.9574990269463214e-26,3.355632682057256e-26,3.4945055317962284e-26,2.7457323796244447e-26,1.817859241120153e-26,2.3179288055379168e-27,-3.3634539101162413e-25,-5.7414024947510845e-25,-5.681425723325698e-25,1.2929552713692325e-25,1.3432678424061965e-24,1.4866751161825704e-25,-1.1139660352991564e-24,-2.814587670476189e-24,-2.4722847702088895e-24,1.9094133489617064e-22,2.9847179167830634e-22,4.459405638177687e-22,6.853543595976127e-22,2.3414070454181244e-22,-9.082346041454978e-22,-1.4283892059146607e-21,-1.4228928671203767e-21,-1.0871599875901642e-21,-3.3747555465079088e-21,-9.009667282567645e-22,4.489739339139065e-20,1.523333477389375e-19,3.4266180564347776e-19,7.329794467245054e-19,1.157247786644203e-18,1.6294566621458922e-18
2.871651076633153e-31,1.1418422718213978e-30,2.552834697866453e-30,4.5044193111496576e-30,6.93446434665995e-30,9.913374357371153e-30,1.3386261858479485e-29,1.7342573136167192e-29,2.1642147810366704e-29,2.638661981982049e-29,1.0593258848011287e-28,2.42384496624926e-28,4.299833942952352e-28,6.424382475401441e-28,8.525956108766669e-28,1.1079711794306604e-27,1.3688177654676148e-27,1.6166167506268734e-27,1.8908333663911505e-27,5.598274117373258e-27,1.2510020655199896e-26,2.0918075017228704e-26,2.9574990269463214e-26,3.355632682057256e-26,3.4945055317962284e-26,2.7457323796244447e-26,1.817859241120153e-26,2.3179288055379168e-27,-3.3634539101162413e-25,-5.7414024947510845e-25,-5.681425723325698e-25,1.2929552713692325e-25,1.3432678424061965e-24,1.4866751161825704e-25,-1.1139660352991564e-24,-2.814587670476189e-24,-2.4722847702088895e-24,1.9094133489617064e-22,2.9847179167830634e-22,4.459405638177687e-22,6.853543595976127e-22,2.3414070454181244e-22,-9.082346041454978e-22,-1.4283892059146607e-21,-1.4228928671203767e-21,-1.0871599875901642e-21,-3.3747555465079088e-21,-9.009667282567645e-22,4.489739339139065e-20,1.523333477389375e-19,3.4266180564347776e-19,7.329794467245054e-19,1.157247786644203e-18,1.6294566621458922e-18
2.8950807860007353e-31,1.1265037501570616e-30,2.5385492862784882e-30,4.455229653706927e-30,6.868125870244245e-30,9.73219392217842e-30,1.310192693868321e-29,1.6888684448729654e-29,2.1272440784181322e-29,2.60608506215067e-29,9.768766312003739e-29,2.069675748863895e-28,3.599293944780896e-28,5.269434063649508e-28,6.936139840645752e-28,8.522918336118686e-28,1.0230013812663657e-27,1.1946598764262097e-27,1.3897022621158583e-27,1.922687565358068e-27,-6.08264225332331e-28,-4.121762445736346e-27,-7.745785444476352e-27,-8.903624348473143e-28,3.627643934991613e-27,-2.0881835388268267e-27,2.7477159818546773e-27,8.044960096495529e-28,6.761077643607299e-26,8.385028231437452e-25,2.49512719408274e-24,4.488202697409375e-24,7.543054168442026e-24,9.149647157589869e-24,9.751556205367047e-24,8.947130417915693e-24,6.239684227416561e-24,2.220623067999164e-22,7.07201100351699e-22,1.3194163121555149e-21,2.4515209163387123e-21,4.319767501674201e-21,6.079038385476867e-21,7.36206946432751e-21,9.862408388205045e-21,1.1859052812324415e-20,5.160663587902611e-20,1.363389301740109e-19,2.2132199066338546e-19,1.3360134739765443e-19,2.400800655311117e-19,4.938018594401164e-19,6.491596992398477e-19,9.515127073104095e-19
2.871651076633153e-31,1.1418422718213978e-30,2.552834697866453e-30,4.5044193111496576e-30,6.93446434665995e-30,9.913374357371153e-30,1.3386261858479485e-29,1.7342573136167192e-29,2.1642147810366704e-29,2.638661981982049e-29,1.0593258848011287e-28,2.42384496624926e-28,4.299833942952352e-28,6.424382475401441e-28,8.525956108766669e-28,1.1079711794306604e-27,1.3688177654676148e-27,1.6166167506268734e-27,1.8908333663911505e-27,5.598274117373258e-27,1.2510020655199896e-26,2.0918075017228704e-26,2.9574990269463214e-26,3.355632682057256e-26,3.4945055317962284e-26,2.7457323796244447e-26,1.817859241120153e-26,2.3179288055379168e-27,-3.3634539101162413e-25,-5.7414024947510845e-25,-5.681425723325698e-25,1.2929552713692325e-25,1.3432678424061965e-24,1.4866751161825704e-25,-1.1139660352991564e-24,-2.814587670476189e-24,-2.4722847702088895e-24,1.9094133489617064e-22,2.9847179167830634e-22,4.459405638177687e-22,6.853543595976127e-22,2.3414070454181244e-22,-9.082346041454978e-22,-1.4283892059146607e-21,-1.4228928671203767e-21,-1.0871599875901642e-21,-3.3747555465079088e-21,-9.009667282567645e-22,4.489739339139065e-20,1.523333477389375e-19,3.4266180564347776e-19,7.329794467245054e-19,1.157247786644203e-18,1.6294566621458922e-18
2.8950807860007353e-31,1.1265037501570616e-30,2.5385492862784882e-30,4.455229653706927e-30,6.868125870244245e-30,9.73219392217842e-30,1.310192693868321e-29,1.6888684448729654e-29,2.1272440784181322e-29,2.60608506215067e-29,9.768766312003739e-29,2.069675748863895e-28,3.599293944780896e-28,5.269434063649508e-28,6.936139840645752e-28,8.522918336118686e-28,1.0230013812663657e-27,1.1946598764262097e-27,1.3897022621158583e-27,1.922687565358068e-27,-6.08264225332331e-28,-4.121762445736346e-27,-7.745785444476352e-27,-8.903624348473143e-28,3.627643934991613e-27,-2.0881835388268267e-27,2.7477159818546773e-27,8.044960096495529e-28,6.761077643607299e-26,8.385028231437452e-25,2.49512719408274e-24,4.488202697409375e-24,7.543054168442026e-24,9.149647157589869e-24,9.751556205367047e-24,8.947130417915693e-24,6.239684227416561e-24,2.220623067999164e-22,7.07201100351699e-22,1.3194163121555149e-21,2.4515209163387123e-21,4.319767501674201e-21,6.079038385476867e-21,7.36206946432751e-21,9.862408388205045e-21,1.1859052812324415e-20,5.160663587902611e-20,1.363389301740109e-19,2.2132199066338546e-19,1.3360134739765443e-19,2.400800655311117e-19,4.938018594401164e-19,6.491596992398477e-19,9.515127073104095e-19
2.8950807860007353e-31,1.1265037501570616e-30,2.5385492862784882e-30,4.455229653706927e-30,6.868125870244245e-30,9.73219392217842e-30,1.310192693868321e-29,1.6888684448729654e-29,2.1272440784181322e-29,2.60608506215067e-29,9.768766312003739e-29,2.069675748863895e-28,3.599293944780896e-28,5.269434063649508e-28,6.936139840645752e-28,8.522918336118686e-28,1.0230013812663657e-27,1.1946598764262097e-27,1.3897022621158583e-27,1.922687565358068e-27,-6.08264225332331e-28,-4.121762445736346e-27,-7.745785444476352e-27,-8.903624348473143e-28,3.627643934991613e-27,-2.0881835388268267e-27,2.7477159818546773e-27,8.044960096495529e-28,6.761077643607299e-26,8.385028231437452e-25,2.49512719408274e-24,4.488202697409375e-24,7.543054168442026e-24,9.149647157589869e-24,9.751556205367047e-24,8.947130417915693e-24,6.239684227416561e-24,2.220623067999164e-22,7.07201100351699e-22,1.3194163121555149e-21,2.4515209163387123e-21,4.319767501674201e-21,6.079038385476867e-21,7.36206946432751e-21,9.862408388205045e-21,1.1859052812324415e-20,5.160663587902611e-20,1.363389301740109e-19,2.2132199066338546e-19,1.3360134739765443e-19,2.400800655311117e-19,4.938018594401164e-19,6.491596992398477e-19,9.515127073104095e-19
